"movieId","title","genres","rating","popularity","num_genres","ano","genre"
61,"Eye for an Eye (1996)","Drama|Thriller",3.33710407239819,2431,2,1996,"Drama"
61,"Eye for an Eye (1996)","Drama|Thriller",3.33710407239819,2431,2,1996,"Thriller"
62,"Mr. Holland's Opus (1995)","Drama",3.75619249823071,22608,1,1995,"Drama"
63,"Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)","Comedy|Crime",3.1095145631068,2575,2,1996,"Comedy"
63,"Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)","Comedy|Crime",3.1095145631068,2575,2,1996,"Crime"
64,"Two if by Sea (1996)","Comedy|Romance",2.83984375,2176,2,1996,"Comedy"
64,"Two if by Sea (1996)","Comedy|Romance",2.83984375,2176,2,1996,"Romance"
65,"Bio-Dome (1996)","Comedy",2.41084102200142,5636,1,1996,"Comedy"
66,"Lawnmower Man 2: Beyond Cyberspace (1996)","Action|Sci-Fi|Thriller",2.16607704402516,2544,3,1996,"Action"
66,"Lawnmower Man 2: Beyond Cyberspace (1996)","Action|Sci-Fi|Thriller",2.16607704402516,2544,3,1996,"Sci-Fi"
66,"Lawnmower Man 2: Beyond Cyberspace (1996)","Action|Sci-Fi|Thriller",2.16607704402516,2544,3,1996,"Thriller"
67,"Two Bits (1995)","Drama",3.35632183908046,174,1,1995,"Drama"
68,"French Twist (Gazon maudit) (1995)","Comedy|Romance",3.46127300613497,1304,2,1995,"Comedy"
68,"French Twist (Gazon maudit) (1995)","Comedy|Romance",3.46127300613497,1304,2,1995,"Romance"
69,"Friday (1995)","Comedy",3.55190028606457,4894,1,1995,"Comedy"
70,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller",3.28895894533209,13957,4,1996,"Action"
70,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller",3.28895894533209,13957,4,1996,"Comedy"
70,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller",3.28895894533209,13957,4,1996,"Horror"
70,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller",3.28895894533209,13957,4,1996,"Thriller"
71,"Fair Game (1995)","Action",2.36315789473684,1330,1,1995,"Action"
72,"Kicking and Screaming (1995)","Comedy|Drama",3.48278560250391,1278,2,1995,"Comedy"
72,"Kicking and Screaming (1995)","Comedy|Drama",3.48278560250391,1278,2,1995,"Drama"
73,"Misérables, Les (1995)","Drama|War",3.80067966903073,3384,2,1995,"Drama"
73,"Misérables, Les (1995)","Drama|War",3.80067966903073,3384,2,1995,"War"
74,"Bed of Roses (1996)","Drama|Romance",3.30766161213089,3759,2,1996,"Drama"
74,"Bed of Roses (1996)","Drama|Romance",3.30766161213089,3759,2,1996,"Romance"
75,"Big Bully (1996)","Comedy|Drama",2.47222222222222,576,2,1996,"Comedy"
75,"Big Bully (1996)","Comedy|Drama",2.47222222222222,576,2,1996,"Drama"
76,"Screamers (1995)","Action|Sci-Fi|Thriller",3.01343862565808,3609,3,1995,"Action"
76,"Screamers (1995)","Action|Sci-Fi|Thriller",3.01343862565808,3609,3,1995,"Sci-Fi"
76,"Screamers (1995)","Action|Sci-Fi|Thriller",3.01343862565808,3609,3,1995,"Thriller"
77,"Nico Icon (1995)","Documentary",3.43832599118943,227,1,1995,"Documentary"
78,"Crossing Guard, The (1995)","Action|Crime|Drama|Thriller",3.17642405063291,1264,4,1995,"Action"
78,"Crossing Guard, The (1995)","Action|Crime|Drama|Thriller",3.17642405063291,1264,4,1995,"Crime"
78,"Crossing Guard, The (1995)","Action|Crime|Drama|Thriller",3.17642405063291,1264,4,1995,"Drama"
78,"Crossing Guard, The (1995)","Action|Crime|Drama|Thriller",3.17642405063291,1264,4,1995,"Thriller"
79,"Juror, The (1996)","Drama|Thriller",3.16311659192825,6244,2,1996,"Drama"
79,"Juror, The (1996)","Drama|Thriller",3.16311659192825,6244,2,1996,"Thriller"
80,"White Balloon, The (Badkonake sefid) (1995)","Children|Drama",3.72849915682968,593,2,1995,"Children"
80,"White Balloon, The (Badkonake sefid) (1995)","Children|Drama",3.72849915682968,593,2,1995,"Drama"
81,"Things to Do in Denver When You're Dead (1995)","Crime|Drama|Romance",3.27557070856804,3373,3,1995,"Crime"
81,"Things to Do in Denver When You're Dead (1995)","Crime|Drama|Romance",3.27557070856804,3373,3,1995,"Drama"
81,"Things to Do in Denver When You're Dead (1995)","Crime|Drama|Romance",3.27557070856804,3373,3,1995,"Romance"
82,"Antonia's Line (Antonia) (1995)","Comedy|Drama",4.01503898997401,2693,2,1995,"Comedy"
82,"Antonia's Line (Antonia) (1995)","Comedy|Drama",4.01503898997401,2693,2,1995,"Drama"
83,"Once Upon a Time... When We Were Colored (1995)","Drama|Romance",3.65422077922078,616,2,1995,"Drama"
83,"Once Upon a Time... When We Were Colored (1995)","Drama|Romance",3.65422077922078,616,2,1995,"Romance"
84,"Last Summer in the Hamptons (1995)","Comedy|Drama",3.39759036144578,166,2,1995,"Comedy"
84,"Last Summer in the Hamptons (1995)","Comedy|Drama",3.39759036144578,166,2,1995,"Drama"
85,"Angels and Insects (1995)","Drama|Romance",3.5402767920511,2818,2,1995,"Drama"
85,"Angels and Insects (1995)","Drama|Romance",3.5402767920511,2818,2,1995,"Romance"
86,"White Squall (1996)","Action|Adventure|Drama",3.48854120758043,4538,3,1996,"Action"
86,"White Squall (1996)","Action|Adventure|Drama",3.48854120758043,4538,3,1996,"Adventure"
86,"White Squall (1996)","Action|Adventure|Drama",3.48854120758043,4538,3,1996,"Drama"
87,"Dunston Checks In (1996)","Children|Comedy",2.39866156787763,1046,2,1996,"Children"
87,"Dunston Checks In (1996)","Children|Comedy",2.39866156787763,1046,2,1996,"Comedy"
88,"Black Sheep (1996)","Comedy",3.12919552477357,5631,1,1996,"Comedy"
89,"Nick of Time (1995)","Action|Thriller",3.13903743315508,3366,2,1995,"Action"
89,"Nick of Time (1995)","Action|Thriller",3.13903743315508,3366,2,1995,"Thriller"
90,"Journey of August King, The (1995)","Drama",3.33783783783784,222,1,1995,"Drama"
92,"Mary Reilly (1996)","Drama|Horror|Thriller",2.85968543046358,2416,3,1996,"Drama"
92,"Mary Reilly (1996)","Drama|Horror|Thriller",2.85968543046358,2416,3,1996,"Horror"
92,"Mary Reilly (1996)","Drama|Horror|Thriller",2.85968543046358,2416,3,1996,"Thriller"
93,"Vampire in Brooklyn (1995)","Comedy|Horror|Romance",2.52274904214559,2088,3,1995,"Comedy"
93,"Vampire in Brooklyn (1995)","Comedy|Horror|Romance",2.52274904214559,2088,3,1995,"Horror"
93,"Vampire in Brooklyn (1995)","Comedy|Horror|Romance",2.52274904214559,2088,3,1995,"Romance"
94,"Beautiful Girls (1996)","Comedy|Drama|Romance",3.53114024818544,4271,3,1996,"Comedy"
94,"Beautiful Girls (1996)","Comedy|Drama|Romance",3.53114024818544,4271,3,1996,"Drama"
94,"Beautiful Girls (1996)","Comedy|Drama|Romance",3.53114024818544,4271,3,1996,"Romance"
95,"Broken Arrow (1996)","Action|Adventure|Thriller",3.11908928216345,25145,3,1996,"Action"
95,"Broken Arrow (1996)","Action|Adventure|Thriller",3.11908928216345,25145,3,1996,"Adventure"
95,"Broken Arrow (1996)","Action|Adventure|Thriller",3.11908928216345,25145,3,1996,"Thriller"
96,"In the Bleak Midwinter (1995)","Comedy|Drama",3.68836291913215,507,2,1995,"Comedy"
96,"In the Bleak Midwinter (1995)","Comedy|Drama",3.68836291913215,507,2,1995,"Drama"
97,"Hate (Haine, La) (1995)","Crime|Drama",3.98839103869654,2455,2,1995,"Crime"
97,"Hate (Haine, La) (1995)","Crime|Drama",3.98839103869654,2455,2,1995,"Drama"
99,"Heidi Fleiss: Hollywood Madam (1995)","Documentary",3.12089356110381,761,1,1995,"Documentary"
100,"City Hall (1996)","Drama|Thriller",3.2345636819321,4389,2,1996,"Drama"
100,"City Hall (1996)","Drama|Thriller",3.2345636819321,4389,2,1996,"Thriller"
101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance",3.78262295081967,4575,4,1996,"Adventure"
101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance",3.78262295081967,4575,4,1996,"Comedy"
101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance",3.78262295081967,4575,4,1996,"Crime"
101,"Bottle Rocket (1996)","Adventure|Comedy|Crime|Romance",3.78262295081967,4575,4,1996,"Romance"
102,"Mr. Wrong (1996)","Comedy",2.44306220095694,2090,1,1996,"Comedy"
103,"Unforgettable (1996)","Mystery|Sci-Fi|Thriller",3.27679324894515,1185,3,1996,"Mystery"
103,"Unforgettable (1996)","Mystery|Sci-Fi|Thriller",3.27679324894515,1185,3,1996,"Sci-Fi"
103,"Unforgettable (1996)","Mystery|Sci-Fi|Thriller",3.27679324894515,1185,3,1996,"Thriller"
104,"Happy Gilmore (1996)","Comedy",3.40963584594635,20019,1,1996,"Comedy"
105,"Bridges of Madison County, The (1995)","Drama|Romance",3.32694234447582,10979,2,1995,"Drama"
105,"Bridges of Madison County, The (1995)","Drama|Romance",3.32694234447582,10979,2,1995,"Romance"
106,"Nobody Loves Me (Keiner liebt mich) (1994)","Comedy|Drama",3.41970802919708,137,2,1994,"Comedy"
106,"Nobody Loves Me (Keiner liebt mich) (1994)","Comedy|Drama",3.41970802919708,137,2,1994,"Drama"
107,"Muppet Treasure Island (1996)","Adventure|Children|Comedy|Musical",3.19788366493474,7891,4,1996,"Adventure"
107,"Muppet Treasure Island (1996)","Adventure|Children|Comedy|Musical",3.19788366493474,7891,4,1996,"Children"
107,"Muppet Treasure Island (1996)","Adventure|Children|Comedy|Musical",3.19788366493474,7891,4,1996,"Comedy"
107,"Muppet Treasure Island (1996)","Adventure|Children|Comedy|Musical",3.19788366493474,7891,4,1996,"Musical"
108,"Catwalk (1996)","Documentary",3.03676470588235,136,1,1996,"Documentary"
110,"Braveheart (1995)","Action|Drama|War",4.03395792188291,61267,3,1995,"Action"
110,"Braveheart (1995)","Action|Drama|War",4.03395792188291,61267,3,1995,"Drama"
110,"Braveheart (1995)","Action|Drama|War",4.03395792188291,61267,3,1995,"War"
111,"Taxi Driver (1976)","Crime|Drama|Thriller",4.10059150764031,28402,3,1976,"Crime"
111,"Taxi Driver (1976)","Crime|Drama|Thriller",4.10059150764031,28402,3,1976,"Drama"
111,"Taxi Driver (1976)","Crime|Drama|Thriller",4.10059150764031,28402,3,1976,"Thriller"
112,"Rumble in the Bronx (Hont faan kui) (1995)","Action|Adventure|Comedy|Crime",3.40199436705488,13137,4,1995,"Action"
112,"Rumble in the Bronx (Hont faan kui) (1995)","Action|Adventure|Comedy|Crime",3.40199436705488,13137,4,1995,"Adventure"
112,"Rumble in the Bronx (Hont faan kui) (1995)","Action|Adventure|Comedy|Crime",3.40199436705488,13137,4,1995,"Comedy"
112,"Rumble in the Bronx (Hont faan kui) (1995)","Action|Adventure|Comedy|Crime",3.40199436705488,13137,4,1995,"Crime"
113,"Before and After (1996)","Drama|Mystery",3.12631578947368,1140,2,1996,"Drama"
113,"Before and After (1996)","Drama|Mystery",3.12631578947368,1140,2,1996,"Mystery"
114,"Margaret's Museum (1995)","Drama",3.61904761904762,252,1,1995,"Drama"
116,"Anne Frank Remembered (1995)","Documentary",3.92259006815969,1027,1,1995,"Documentary"
117,"Young Poisoner's Handbook, The (1995)","Crime|Drama",3.59062980030722,1302,2,1995,"Crime"
117,"Young Poisoner's Handbook, The (1995)","Crime|Drama",3.59062980030722,1302,2,1995,"Drama"
118,"If Lucy Fell (1996)","Comedy|Romance",3.01499571550985,1167,2,1996,"Comedy"
118,"If Lucy Fell (1996)","Comedy|Romance",3.01499571550985,1167,2,1996,"Romance"
119,"Steal Big, Steal Little (1995)","Comedy",2.80442804428044,271,1,1995,"Comedy"
120,"Race the Sun (1996)","Adventure|Comedy|Drama",2.89130434782609,161,3,1996,"Adventure"
120,"Race the Sun (1996)","Adventure|Comedy|Drama",2.89130434782609,161,3,1996,"Comedy"
120,"Race the Sun (1996)","Adventure|Comedy|Drama",2.89130434782609,161,3,1996,"Drama"
121,"Boys of St. Vincent, The (1992)","Drama",3.74206815511163,851,1,1992,"Drama"
122,"Boomerang (1992)","Comedy|Romance",2.86411020104244,4029,2,1992,"Comedy"
122,"Boomerang (1992)","Comedy|Romance",2.86411020104244,4029,2,1992,"Romance"
123,"Chungking Express (Chung Hing sam lam) (1994)","Drama|Mystery|Romance",3.98586017282011,2546,3,1994,"Drama"
123,"Chungking Express (Chung Hing sam lam) (1994)","Drama|Mystery|Romance",3.98586017282011,2546,3,1994,"Mystery"
123,"Chungking Express (Chung Hing sam lam) (1994)","Drama|Mystery|Romance",3.98586017282011,2546,3,1994,"Romance"
124,"Star Maker, The (Uomo delle stelle, L') (1995)","Drama",3.496996996997,333,1,1995,"Drama"
125,"Flirting With Disaster (1996)","Comedy",3.75450762829404,3605,1,1996,"Comedy"
126,"NeverEnding Story III, The (1994)","Adventure|Children|Fantasy",2.34489795918367,1470,3,1994,"Adventure"
126,"NeverEnding Story III, The (1994)","Adventure|Children|Fantasy",2.34489795918367,1470,3,1994,"Children"
126,"NeverEnding Story III, The (1994)","Adventure|Children|Fantasy",2.34489795918367,1470,3,1994,"Fantasy"
129,"Pie in the Sky (1996)","Comedy|Romance",3.17,200,2,1996,"Comedy"
129,"Pie in the Sky (1996)","Comedy|Romance",3.17,200,2,1996,"Romance"
131,"Frankie Starlight (1995)","Drama|Romance",3.30555555555556,198,2,1995,"Drama"
131,"Frankie Starlight (1995)","Drama|Romance",3.30555555555556,198,2,1995,"Romance"
132,"Jade (1995)","Thriller",2.77232965009208,2172,1,1995,"Thriller"
135,"Down Periscope (1996)","Comedy",2.99794347883773,7537,1,1996,"Comedy"
136,"From the Journals of Jean Seberg (1995)","Documentary",3.54716981132075,106,1,1995,"Documentary"
137,"Man of the Year (1995)","Documentary",3.30290456431535,241,1,1995,"Documentary"
138,"Neon Bible, The (1995)","Drama",3.28082191780822,146,1,1995,"Drama"
140,"Up Close and Personal (1996)","Drama|Romance",3.31101800677483,5609,2,1996,"Drama"
140,"Up Close and Personal (1996)","Drama|Romance",3.31101800677483,5609,2,1996,"Romance"
141,"Birdcage, The (1996)","Comedy",3.52258588580259,25237,1,1996,"Comedy"
